Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
4511.0,2007.0,JUN,53023.0,31.781053,0.9416522,226.2734,-1.36901766,5.1542247,47.0943264,36.67616,69.54582,282.3565,295.5751,293.00239,0.006277656,3.672741,12.699532,10.504794,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,UH,11,Drought,6.0,54.49,11270.0
4512.0,2007.0,JUN,53023.0,31.781053,0.9416522,226.2734,-1.36901766,5.1542247,47.0943264,36.67616,69.54582,282.3565,295.5751,293.00239,0.006277656,3.672741,12.699532,10.504794,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,12,Heat,6.0,212.058,2415.0
4514.0,2007.0,JUN,53023.0,31.781053,0.9416522,226.2734,-1.36901766,5.1542247,47.0943264,36.67616,69.54582,282.3565,295.5751,293.00239,0.006277656,3.672741,12.699532,10.504794,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,6.0,522.216,21148.8
4515.0,2007.0,JUN,53023.0,31.781053,0.9416522,226.2734,-1.36901766,5.1542247,47.0943264,36.67616,69.54582,282.3565,295.5751,293.00239,0.006277656,3.672741,12.699532,10.504794,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,6.0,403.8,34903.4
4612.0,2007.0,MAR,53023.0,13.5513001,1.630497,208.095,0.23818934,2.1727399,18.801019,45.82236,86.00676,275.1182,285.5474,150.01279,0.004353942,3.867404,20.90437,16.483037,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,3.0,1240.3,74975.0
4693.0,2007.0,MAY,53023.0,27.5310752,0.8704636,215.3024,-0.88249172,4.6902903,42.6103513,37.20209,70.10921,279.7133,293.2001,299.1511,0.005311328,3.416568,13.952027,11.046349,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,5.0,2304.64,131093.0
4694.0,2007.0,MAY,53023.0,27.5310752,0.8704636,215.3024,-0.88249172,4.6902903,42.6103513,37.20209,70.10921,279.7133,293.2001,299.1511,0.005311328,3.416568,13.952027,11.046349,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,11,Drought,5.0,141.372,1610.0
4696.0,2007.0,MAY,53023.0,27.5310752,0.8704636,215.3024,-0.88249172,4.6902903,42.6103513,37.20209,70.10921,279.7133,293.2001,299.1511,0.005311328,3.416568,13.952027,11.046349,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,5.0,9848.46,444101.6
4697.0,2007.0,MAY,53023.0,27.5310752,0.8704636,215.3024,-0.88249172,4.6902903,42.6103513,37.20209,70.10921,279.7133,293.2001,299.1511,0.005311328,3.416568,13.952027,11.046349,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,12,Heat,5.0,375.75,12200.0
4699.0,2007.0,MAY,53023.0,27.5310752,0.8704636,215.3024,-0.88249172,4.6902903,42.6103513,37.20209,70.10921,279.7133,293.2001,299.1511,0.005311328,3.416568,13.952027,11.046349,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,UH,12,Heat,5.0,50.99,15034.0
4900.0,2008.0,APR,53023.0,20.372467,0.7695587,235.0742,-0.01883415,2.9246716,28.722047,40.65197,79.09499,273.148,284.8734,209.88173,0.003538435,4.164233,17.910843,13.474111,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,R,41,Frost,4.0,4.84,95.0
4901.0,2008.0,APR,53023.0,20.372467,0.7695587,235.0742,-0.01883415,2.9246716,28.722047,40.65197,79.09499,273.148,284.8734,209.88173,0.003538435,4.164233,17.910843,13.474111,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,R,42,Freeze,4.0,29.1,730.0
